timestamp,source,proximity
2021-06-06 22:47:54.074000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:47:55.576000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:48:12.194000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:48:14.874000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:48:16.965000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:48:22.165000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:48:23.399000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:48:32.029000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:48:33.369000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:48:34.387000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:48:36.478000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:48:37.872000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:48:40.660000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:48:41.679000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:52:38.189000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:52:40.333000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:52:42.798000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:52:48.747000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:52:59.359000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 22:53:01.825000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 22:53:06.542000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:05:08.400000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:05:09.472000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:05:10.812000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:05:12.099000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:05:13.118000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:05:16.871000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:10:54.549000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:11:48.828000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:11:51.434000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:12:02.636000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:12:03.815000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:12:05.262000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:12:08.050000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:12:12.714000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:12:17.109000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:12:31.794000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:12:34.474000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:12:39.566000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:12:45.782000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:12:47.230000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:12:48.302000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:12:49.696000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:19:42.170000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:19:48.384000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:23:22.106000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:23:34.322000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-06 23:42:26.737000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-06 23:42:27.771000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 00:40:25.652000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 00:40:27.932000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 00:40:29.372000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 07:00:06.282000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 07:00:08.587000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 07:05:09.719000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 07:15:01.088000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 07:35:14.866000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 07:40:04.704000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 07:40:06.687000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 07:50:04.091000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 07:53:18.350000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 07:53:24.616000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 07:53:26.867000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 07:53:28.636000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 07:55:43.755000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 07:56:13.973000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 07:56:15.044000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 07:56:19.384000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:16:15.261000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:21:17.524000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:21:18.757000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:21:20.204000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:21:21.598000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:21:23.045000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:21:24.439000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:21:26.207000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:21:27.225000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:21:28.834000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:21:43.093000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:21:47.650000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:21:48.775000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:22:03.088000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:22:04.267000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:29:05.322000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:29:06.555000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:29:07.681000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:40:30.749000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:43:39.018000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:43:41.711000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:43:42.748000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:43:54.247000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:43:55.491000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:43:59.738000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:01.499000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:02.950000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:05.435000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:07.508000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:09.165000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:16.105000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:44:17.763000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:44:19.834000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:44:27.500000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:44:29.365000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:44:36.098000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:40.657000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:43.039000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:44:44.178000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:44:45.732000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:48.218000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:44:52.775000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:56.193000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:44:57.228000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:45:00.853000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:45:04.168000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:45:05.514000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:51:30.942000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:54:11.305000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:54:22.375000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:54:25.790000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:54:29.101000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:54:47.518000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:54:56.107000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:54:57.659000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:54:59.003000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:55:02.729000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:55:06.972000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:55:10.076000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:55:14.422000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:55:21.975000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:55:26.011000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:55:36.668000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 08:55:46.395000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:55:49.913000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:56:33.269000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 08:57:38.667000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:14:03.981000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:14:05.223000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:14:42.387000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:14:47.564000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:14:48.702000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:17:16.747000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:17:20.267000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:17:22.131000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:17:29.791000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:18:33.160000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:18:34.169000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:25:37.197000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:28:24.011000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:28:25.771000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:26.006000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:34:28.076000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:29.525000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:30.663000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:33.458000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:35.735000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:40.703000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:34:46.395000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:34:47.430000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:34:49.603000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:50.742000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:51.880000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:34:56.642000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:34:58.195000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:35:00.368000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:39:07.447000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:40:48.591000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:43:44.898000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:45:53.505000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:53:30.452000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:53:32.729000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:53:33.971000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:53:35.317000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:53:38.111000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:53:39.456000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:53:42.354000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:53:43.906000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:53:46.182000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 09:58:43.169000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 09:59:25.905000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:00:44.965000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:01:50.364000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:02:09.403000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:02:12.611000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:02:14.577000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:02:22.752000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:04:17.492000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:04:19.561000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:04:35.803000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:04:38.390000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:04:39.735000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:04:42.942000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:04:45.632000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:04:47.599000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:04:48.943000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:04:50.289000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:04:52.151000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:05:14.600000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:05:16.462000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:05:18.014000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:05:40.983000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:06:07.987000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:06:09.643000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:06:11.816000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:06:13.368000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:06:24.232000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:06:25.267000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:06:28.474000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:06:32.199000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:06:33.441000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:06:35.406000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:07:14.929000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:07:16.067000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:07:17.929000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:07:23.206000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:07:24.758000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:07:30.346000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:07:36.244000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:07:37.898000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:07:39.243000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:07:40.278000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:07:41.623000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:08:51.256000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:08:52.394000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:13:06.871000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:13:09.560000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:13:48.145000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:13:51.455000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:13:59.627000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:14:01.075000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:14:02.523000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:14:06.143000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:14:55.280000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:14:58.073000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:21:09.242000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:22:02.278000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:23:05.397000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:23:09.098000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:31:40.137000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:31:42.414000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:32:51.950000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:33:17.509000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:33:22.372000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:33:33.652000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:34:56.120000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:34:59.949000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:35:06.675000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:35:33.888000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:35:35.233000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:35:36.267000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:37:07.943000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:37:09.082000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:37:19.636000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:39:40.057000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:39:45.645000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:40:05.514000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:40:06.652000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:41:34.817000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:42:06.482000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:42:09.690000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:42:25.731000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:42:28.421000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:42:30.595000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:42:38.356000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:42:45.600000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:42:47.256000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:42:58.122000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:43:00.296000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:43:01.848000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:43:04.952000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:43:17.267000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:43:51.104000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:43:56.382000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:44:38.602000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:44:41.085000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:44:42.224000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:44:43.362000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:44:44.811000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:44:45.949000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:44:47.812000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:44:49.674000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:44:52.157000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:44:54.330000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:44:56.090000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:50:07.156000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:50:12.330000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:54:08.237000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:54:09.374000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:54:10.513000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:54:13.409000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:54:14.650000+02:00,fongenae.OnePlus.IN2023,0.0
2021-06-07 10:54:15.685000+02:00,fongenae.OnePlus.IN2023,5.0
2021-06-07 10:54:29.444000+02:00,fongenae.OnePlus.IN2023,0.0
