timestamp,source,steps
2021-06-07 00:26:41.934000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:26:45.930000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:26:46.961000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:26:48.930000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:26:50.941000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:26:54.940000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:26:57.937000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:26:59.925000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:27:00.936000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:27:02.934000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:27:02.936000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 00:27:03.938000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:15.386000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:15.395000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:16.349000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:16.350000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:17.373000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:17.374000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:19.359000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:20.365000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:22.352000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:46:23.370000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:47:14.366000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:47:15.371000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:54:26.390000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:54:28.369000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:54:28.374000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:54:29.394000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:54:30.374000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 08:54:32.383000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:33:52.394000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:33:56.369000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:33:56.377000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:33:59.374000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:02.376000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:02.377000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:03.375000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:03.378000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:04.387000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:04.391000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:05.378000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:06.383000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:06.388000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:08.380000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:24.384000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:25.386000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:25.390000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:26.373000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 11:34:27.384000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 12:19:22.300000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 12:19:23.278000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 12:19:23.282000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 12:19:24.289000+02:00,patient_Jonas.OnePlus.GM1903,0.0
2021-06-07 12:19:25.292000+02:00,patient_Jonas.OnePlus.GM1903,0.0
