timestamp,source,screen_state
2021-06-07 10:03:29.288000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 10:03:30.548000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 10:04:12.299000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 10:09:10.671000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 10:09:21.186000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 10:09:21.186000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 10:09:22.008000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 10:09:23.405000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 10:10:03.095000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 10:10:12.044000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 10:10:13.218000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 10:10:57.477000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 10:10:57.477000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 10:37:48.391000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 10:37:50.098000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 10:39:10.586000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 10:43:58.885000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 10:43:59.990000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 10:45:08.354000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 10:45:08.354000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 10:55:37.090000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 10:55:38.289000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 10:56:17.763000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 10:56:17.763000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 11:18:19.376000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 11:18:21.194000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 11:19:01.242000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 11:19:01.242000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 11:24:49.156000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 11:24:50.378000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 11:25:50.246000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 11:44:15.588000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 11:44:16.839000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 11:44:46.996000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 11:44:46.996000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 11:46:33.219000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 11:46:34.203000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 11:47:32.065000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 11:47:32.065000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 11:48:34.362000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 11:48:35.049000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 11:50:39.847000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 11:50:39.847000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 11:51:47.786000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 11:51:59.883000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 11:51:59.883000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 11:52:05.943000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 11:52:06.800000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 11:53:03.398000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 11:53:03.398000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 12:09:21.551000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 12:09:22.680000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 12:10:18.310000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 12:10:36.480000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 12:10:37.455000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 12:11:11.566000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 12:11:11.566000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 12:11:30.899000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 12:11:41.526000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 12:11:41.526000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 12:15:23.285000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 12:15:24.013000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 12:16:25.120000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 12:16:25.120000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 12:18:40.921000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 12:18:41.514000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 12:19:13.322000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 12:21:43.367000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 12:21:44.261000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 12:35:47.005000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 12:36:56.425000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
