timestamp,source,screen_state
2021-06-07 06:12:21.581000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 06:12:21.966000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 06:12:27.787000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 06:12:27.787000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:20:01.766000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 08:20:17.836000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:43:09.279000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 08:43:09.912000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 08:43:19.225000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:44:46.981000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 08:44:47.863000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 08:45:55.626000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:45:55.626000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 08:49:20.372000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 08:49:20.372000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:49:20.865000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:49:21.547000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 08:49:22.092000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 08:49:57.773000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:54:52.398000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 08:54:53.604000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 08:56:28.142000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:57:27.225000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 08:57:27.811000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 08:58:42.878000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 08:58:42.878000+02:00,patient_Jonas.OnePlus.GM1903,Off
