timestamp,source,steps
2021-06-07 13:30:14.476000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:30:31.538000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:19.307000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:20.536000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:21.897000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:24.021000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:47.075000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:48.436000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:49.702000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:51.119000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:52.275000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:33:55.127000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:00.214000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:01.370000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:02.804000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:03.923000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:05.376000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:06.476000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:09.980000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:13.726000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:15.067000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:34:16.391000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:41:58.439000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:41:59.669000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:30.627000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:31.820000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:32.863000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:35.211000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:47.380000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:48.573000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:50.343000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:57.089000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:58.319000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:42:59.642000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:01.096000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:03.015000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:09.184000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:10.693000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:11.867000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:13.152000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:14.253000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:15.407000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:16.582000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:17.905000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:19.135000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:20.197000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:21.371000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:22.471000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:23.645000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
2021-06-07 13:43:24.837000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.0
